PlayerID,PlayerName,Age,Nationality,Club,Position,Overall,Potential,MarketValue,WeeklyWage,PreferredFoot,Height_cm,Weight_kg,MatchesPlayed,Goals,Assists,JoinDate
2521,Player_2521,35,Netherlands,PSG,CB,56,57,20872427,435538,Left,167,70,43,12,3,2022-03-03
2522,Player_2522,33,Nigeria,Real Madrid,CDM,58,61,71208755,300276,Right,200,81,43,11,1,2022-07-30
2523,Player_2523,34,Belgium,Arsenal,CM,63,66,108126028,60215,Left,180,83,42,26,3,2018-04-11
2524,Player_2524,37,Brazil,Real Madrid,CAM,89,93,111497054,482578,Left,195,85,4,35,5,2024-01-05
2525,Player_2525,23,England,Real Madrid,LB,61,68,41203358,20693,Right,166,79,32,16,16,2022-01-06
2526,Player_2526,17,England,Barcelona,RW,80,80,236293,91356,Left,178,65,48,25,8,2023-01-24
2527,Player_2527,31,Netherlands,Manchester City,CDM,70,78,20453819,158595,Right,173,95,40,22,8,2023-09-21
2528,Player_2528,23,Argentina,Manchester City,CDM,69,77,7106230,76267,Left,168,89,47,11,9,2020-10-07
2529,Player_2529,22,Germany,Inter Milan,CB,65,70,125991,467718,Left,190,67,14,32,5,2024-07-04
2530,Player_2530,17,Germany,Bayern Munich,LB,60,63,23837807,482952,Right,186,69,43,33,19,2023-08-26
2531,Player_2531,34,England,Bayern Munich,CB,60,67,37060187,390721,Left,182,94,12,8,1,2024-09-06
2532,Player_2532,34,Netherlands,Arsenal,CDM,70,74,7508622,141637,Right,185,94,23,17,17,2020-03-30
2533,Player_2533,22,Germany,Arsenal,GK,93,93,94024974,427393,Right,196,89,10,18,8,2020-11-11
2534,Player_2534,19,Germany,PSG,CB,73,73,49063346,344340,Left,199,78,49,8,19,2022-01-10
2535,Player_2535,25,Germany,Inter Milan,CM,71,71,79669389,115767,Left,180,69,46,14,10,2023-06-26
2536,Player_2536,25,Nigeria,Juventus,CM,88,95,51251599,35674,Left,182,75,10,18,6,2019-06-18
2537,Player_2537,39,Brazil,Bayern Munich,GK,62,62,98961721,337790,Right,179,82,45,22,10,2021-05-31
2538,Player_2538,33,Brazil,Inter Milan,ST,67,70,97577563,345592,Right,192,92,33,8,9,2023-01-28
2539,Player_2539,16,Belgium,Liverpool,CM,89,89,65538989,260934,Right,195,63,8,15,0,2021-04-22
2540,Player_2540,20,Germany,Arsenal,RB,59,62,10337379,374621,Left,187,84,43,6,12,2018-09-12
2541,Player_2541,37,England,Liverpool,CM,72,73,67726069,315208,Right,174,77,37,9,5,2018-08-04
2542,Player_2542,29,Netherlands,Real Madrid,ST,70,74,89377511,118310,Right,188,82,13,20,7,2023-02-04
2543,Player_2543,26,Netherlands,Inter Milan,LW,61,65,116272929,352792,Left,182,75,7,25,9,2020-06-21
2544,Player_2544,34,Netherlands,Barcelona,LW,71,78,69751924,332327,Left,168,64,49,27,6,2024-06-12
2545,Player_2545,35,Portugal,Real Madrid,GK,71,75,33062643,344370,Right,169,62,38,12,16,2020-05-02
2546,Player_2546,27,Germany,Inter Milan,CM,67,71,34328312,153556,Right,169,77,32,19,13,2023-04-27
2547,Player_2547,40,Nigeria,PSG,RW,75,82,79646384,395889,Right,193,81,18,20,18,2024-10-02
2548,Player_2548,17,France,Juventus,ST,57,61,1463386,103020,Left,188,93,22,31,15,2022-02-13
2549,Player_2549,31,Spain,PSG,ST,93,95,48874561,133086,Left,186,87,38,10,13,2019-11-30
2550,Player_2550,21,Spain,Juventus,LB,72,72,69190942,169486,Right,199,85,2,21,16,2022-05-30
2551,Player_2551,38,France,Bayern Munich,GK,82,82,42251483,110633,Left,187,82,8,10,8,2018-02-13
2552,Player_2552,34,Germany,Chelsea,CM,77,82,39060013,411565,Left,172,64,37,29,13,2024-08-02
2553,Player_2553,16,Brazil,Juventus,CDM,80,85,21214338,102372,Right,184,73,8,34,18,2018-06-18
2554,Player_2554,40,Netherlands,PSG,LB,62,63,60961723,294830,Left,168,83,40,20,6,2018-07-19
2555,Player_2555,39,Nigeria,Bayern Munich,ST,61,62,25121711,290510,Right,199,64,15,4,15,2020-12-11
2556,Player_2556,39,England,Inter Milan,GK,77,79,65921182,289031,Right,180,74,50,26,19,2020-09-25
2557,Player_2557,35,Belgium,Chelsea,LB,67,71,43352702,137541,Left,184,66,38,14,3,2018-05-02
2558,Player_2558,16,Belgium,Inter Milan,RW,82,83,31626436,138270,Right,167,91,17,12,3,2019-09-17
2559,Player_2559,30,Brazil,PSG,CM,76,77,8134784,441919,Right,178,87,35,25,17,2018-05-02
2560,Player_2560,27,Portugal,Barcelona,CAM,74,82,22063284,115015,Left,185,90,38,17,7,2023-11-02
2561,Player_2561,28,Portugal,Real Madrid,RB,60,66,26136457,280949,Right,178,93,1,7,20,2018-06-28
2562,Player_2562,33,Argentina,Barcelona,CDM,66,74,23038151,407389,Right,180,76,10,35,18,2024-08-03
2563,Player_2563,36,Argentina,Chelsea,RB,70,71,16332106,338234,Right,190,80,5,23,18,2024-04-23
2564,Player_2564,20,Argentina,Real Madrid,ST,81,85,11501103,357411,Left,182,68,19,35,4,2023-12-12
2565,Player_2565,37,Portugal,Inter Milan,RB,87,91,112263686,83570,Right,188,80,15,7,13,2024-10-24
2566,Player_2566,19,Portugal,Inter Milan,RW,66,74,17546383,139823,Right,191,75,6,15,20,2023-07-30
2567,Player_2567,31,Argentina,PSG,ST,55,62,47382961,463732,Left,179,90,31,6,9,2021-07-14
2568,Player_2568,36,Belgium,Real Madrid,CDM,55,59,42204358,135509,Left,195,63,11,31,8,2022-04-23
2569,Player_2569,39,Germany,Arsenal,CB,72,73,106087660,139048,Left,174,90,42,32,10,2023-02-18
2570,Player_2570,37,England,Arsenal,GK,77,84,25703079,246050,Left,183,84,22,33,15,2021-01-04
2571,Player_2571,37,Netherlands,Chelsea,RB,91,93,48273661,389983,Left,166,65,27,0,14,2021-10-03
2572,Player_2572,30,Netherlands,Real Madrid,LB,82,88,114019506,107041,Left,166,60,18,14,8,2019-05-31
2573,Player_2573,23,Argentina,Manchester City,CDM,84,86,108743868,289262,Right,174,75,18,16,5,2018-07-26
2574,Player_2574,38,England,Manchester City,GK,83,84,111704028,58175,Right,171,86,14,6,20,2019-03-20
2575,Player_2575,27,France,Chelsea,RB,66,71,82298773,191542,Left,181,69,41,12,10,2018-02-03
2576,Player_2576,28,England,Real Madrid,GK,88,95,64916244,392527,Left,173,78,38,22,19,2023-09-09
2577,Player_2577,36,France,Real Madrid,RB,82,84,55929362,299619,Left,180,85,4,2,14,2018-07-05
2578,Player_2578,27,Netherlands,Arsenal,RW,82,85,29692930,254158,Right,200,65,34,15,17,2023-11-25
2579,Player_2579,33,Portugal,Juventus,LW,65,70,110836905,100158,Left,184,75,41,13,15,2018-09-19
2580,Player_2580,36,France,Barcelona,GK,79,87,65099190,340195,Right,179,62,17,9,15,2019-12-31
2581,Player_2581,30,Portugal,Arsenal,ST,86,90,59258440,68482,Right,181,95,0,15,1,2018-09-13
2582,Player_2582,36,Portugal,Juventus,CDM,55,61,19227076,421582,Right,170,61,7,21,13,2023-04-17
2583,Player_2583,28,Argentina,Real Madrid,CDM,59,65,112176323,322935,Right,200,88,37,35,13,2022-02-04
2584,Player_2584,24,Belgium,Chelsea,RB,56,60,82947582,102599,Left,175,75,29,31,12,2018-09-19
2585,Player_2585,21,Nigeria,Arsenal,LB,64,68,90206496,410713,Right,185,69,41,22,13,2018-06-09
2586,Player_2586,28,Brazil,Liverpool,RW,91,95,77091815,77253,Left,198,85,1,4,16,2021-08-28
2587,Player_2587,31,Germany,Chelsea,CM,90,90,96480350,192395,Right,198,60,42,17,10,2022-03-22
2588,Player_2588,31,Brazil,Bayern Munich,RW,89,95,54929313,70211,Right,191,74,47,3,13,2024-06-04
2589,Player_2589,33,Brazil,PSG,RB,92,95,35542140,146253,Right,186,75,22,34,5,2022-09-03
2590,Player_2590,37,Nigeria,Manchester City,LW,70,75,118746350,430634,Right,200,68,19,31,4,2022-06-15
2591,Player_2591,20,Portugal,Liverpool,CDM,93,93,92977545,164370,Left,181,62,20,8,7,2023-07-07
2592,Player_2592,26,France,PSG,CDM,83,89,38389588,479494,Left,198,69,4,24,13,2018-03-08
2593,Player_2593,23,France,Juventus,LW,76,84,87669449,289123,Left,198,63,18,8,17,2018-09-03
2594,Player_2594,26,Spain,Chelsea,CM,73,75,57139060,158837,Left,198,80,29,17,15,2024-09-06
2595,Player_2595,24,France,Arsenal,LW,89,91,58148075,162098,Right,189,73,21,19,17,2024-01-19
2596,Player_2596,27,Belgium,Juventus,RW,90,90,23312861,40621,Left,183,78,43,13,6,2021-09-30
2597,Player_2597,40,England,Barcelona,CAM,88,95,88460794,244937,Right,182,85,9,9,13,2018-01-05
2598,Player_2598,37,Portugal,Chelsea,CDM,56,62,6363601,25018,Right,166,69,22,29,5,2021-03-05
2599,Player_2599,21,Spain,Arsenal,LW,81,87,9062419,460248,Left,184,69,17,22,17,2018-09-05
2600,Player_2600,20,Portugal,Bayern Munich,LW,59,63,98125508,148519,Left,187,82,44,14,12,2021-05-11
2601,Player_2601,25,Germany,Manchester City,CAM,59,66,70240363,130317,Right,171,79,7,17,17,2023-11-13
2602,Player_2602,16,Portugal,Barcelona,CDM,76,77,38506671,38701,Left,199,80,37,30,17,2022-07-07
2603,Player_2603,35,England,Chelsea,RB,81,85,35387210,155836,Left,195,63,3,15,6,2021-03-09
2604,Player_2604,34,Germany,Juventus,CM,90,90,99380928,328425,Right,185,76,24,28,17,2022-04-10
2605,Player_2605,16,Spain,Real Madrid,ST,81,81,28249715,276027,Right,171,86,45,20,3,2019-05-26
2606,Player_2606,36,Belgium,Bayern Munich,RB,71,77,110794265,486544,Right,198,70,13,10,0,2024-05-17
2607,Player_2607,37,Belgium,Chelsea,RW,85,92,47701489,348317,Left,197,93,34,8,3,2021-09-23
2608,Player_2608,39,Belgium,Manchester City,CAM,82,87,43416514,402406,Right,194,86,38,12,6,2024-05-05
2609,Player_2609,19,Portugal,Manchester City,LB,86,93,43970149,322802,Left,167,70,6,24,9,2019-01-12
2610,Player_2610,31,France,Real Madrid,ST,72,76,37871692,403553,Left,165,93,28,28,14,2023-07-17
2611,Player_2611,40,Netherlands,PSG,CB,55,60,102802374,373378,Right,176,83,9,8,3,2021-11-01
2612,Player_2612,38,Argentina,Liverpool,CM,78,80,82275993,470923,Left,200,63,18,30,9,2018-12-08
2613,Player_2613,28,England,Arsenal,LW,73,81,71572294,446050,Left,185,82,17,29,14,2020-06-09
2614,Player_2614,36,Spain,Real Madrid,CDM,64,70,18822500,478825,Right,179,72,25,5,20,2021-09-23
2615,Player_2615,40,Brazil,PSG,RB,66,69,111459058,121357,Left,200,92,5,31,10,2018-10-05
2616,Player_2616,32,Portugal,PSG,RB,83,83,87415977,369500,Left,186,84,50,35,18,2023-05-30
2617,Player_2617,36,Germany,Arsenal,ST,90,92,2801943,20968,Right,200,81,0,9,5,2020-09-08
2618,Player_2618,36,Belgium,Chelsea,RB,85,85,114565010,489543,Left,200,78,40,26,1,2020-04-24
2619,Player_2619,17,Germany,Bayern Munich,CB,85,93,39839012,266559,Right,178,68,23,8,2,2024-04-03
2620,Player_2620,32,Belgium,Inter Milan,GK,68,73,79241758,265739,Left,168,79,24,0,20,2018-02-08
2621,Player_2621,21,Argentina,PSG,ST,59,64,44480981,462612,Left,198,79,40,11,1,2024-11-04
2622,Player_2622,36,Belgium,Juventus,RW,68,71,108288333,6510,Right,188,84,10,25,1,2021-06-10
2623,Player_2623,31,Brazil,Inter Milan,CAM,78,80,54242232,342171,Right,173,94,31,19,7,2018-12-18
2624,Player_2624,34,France,Bayern Munich,CAM,93,95,20205814,136128,Right,172,78,42,8,8,2018-03-25
2625,Player_2625,40,Argentina,Inter Milan,LW,66,74,17184043,437950,Left,174,69,21,3,7,2020-04-29
2626,Player_2626,25,Portugal,Liverpool,LB,89,90,99839291,153159,Left,194,95,46,5,5,2023-04-21
2627,Player_2627,20,Netherlands,Manchester City,CB,81,85,39009893,148099,Right,198,81,33,4,3,2022-07-30
2628,Player_2628,27,France,Bayern Munich,LB,73,77,67225214,257519,Right,200,89,13,6,6,2019-01-18
2629,Player_2629,25,Brazil,PSG,ST,59,65,81764846,229223,Right,183,61,28,28,2,2018-08-16
2630,Player_2630,19,Nigeria,Real Madrid,CAM,83,90,62470284,402251,Left,191,69,42,25,6,2019-08-03
2631,Player_2631,37,England,PSG,ST,78,78,58744914,242406,Right,168,83,9,5,7,2020-03-24
2632,Player_2632,16,Netherlands,PSG,ST,58,66,6663296,373096,Right,180,91,31,33,10,2023-03-18
2633,Player_2633,30,Spain,Real Madrid,LW,69,72,116414909,447488,Left,170,61,11,23,16,2019-12-05
2634,Player_2634,18,France,Chelsea,CAM,73,77,118998318,115281,Left,179,81,31,15,20,2024-08-17
2635,Player_2635,37,England,Manchester City,GK,68,73,37850085,494644,Left,199,74,26,15,12,2022-04-04
2636,Player_2636,24,Germany,Inter Milan,CB,87,87,95707294,366902,Right,181,73,2,14,17,2020-05-19
2637,Player_2637,20,Belgium,Arsenal,GK,62,69,33329669,118980,Left,177,70,32,23,5,2022-07-16
2638,Player_2638,36,Netherlands,Inter Milan,LB,85,90,49644322,327575,Left,171,72,40,35,12,2019-08-22
2639,Player_2639,17,Belgium,Inter Milan,CM,76,81,100331209,275728,Left,194,91,33,11,3,2020-12-11
2640,Player_2640,20,Spain,Manchester City,CB,69,74,44096198,120984,Right,193,78,5,24,12,2022-02-28
2641,Player_2641,27,Portugal,Arsenal,RB,67,75,88869419,186005,Right,199,60,36,4,17,2020-02-17
2642,Player_2642,37,England,PSG,GK,63,66,69533342,208224,Left,198,84,42,32,13,2022-01-14
2643,Player_2643,21,Belgium,Arsenal,CM,90,92,77668114,59858,Left,189,73,37,16,3,2021-10-14
2644,Player_2644,37,Argentina,Chelsea,CDM,69,74,66012398,292797,Right,168,64,40,31,7,2022-12-23
2645,Player_2645,19,England,Chelsea,CDM,87,91,14765562,274920,Left,200,75,47,35,14,2022-09-03
2646,Player_2646,32,Argentina,PSG,RW,79,79,31902810,315948,Left,173,67,16,19,9,2022-01-30
2647,Player_2647,24,Germany,PSG,GK,87,91,85129228,20728,Left,175,78,22,25,5,2019-10-23
2648,Player_2648,32,Brazil,Real Madrid,LW,75,79,116171141,461184,Left,187,84,49,14,3,2018-06-26
2649,Player_2649,25,Netherlands,Inter Milan,GK,81,85,103189268,343822,Right,176,69,39,10,2,2020-11-13
2650,Player_2650,33,England,Juventus,LW,77,82,46806973,17384,Left,176,85,20,28,17,2019-07-08
2651,Player_2651,25,Belgium,Chelsea,LB,88,94,108186039,498818,Right,181,94,35,30,4,2019-03-09
2652,Player_2652,29,Netherlands,Barcelona,GK,63,64,31142806,496307,Right,198,65,10,34,5,2018-10-26
2653,Player_2653,33,Germany,Juventus,RW,63,63,18728754,453571,Left,191,65,1,33,12,2024-04-02
2654,Player_2654,34,Netherlands,Manchester City,GK,70,71,46676682,354912,Right,189,68,17,34,14,2018-03-01
2655,Player_2655,39,England,Real Madrid,CDM,93,94,54487509,141652,Right,191,69,17,4,8,2022-07-08
2656,Player_2656,20,Nigeria,PSG,CAM,90,90,43187371,56132,Right,177,78,21,1,1,2019-08-03
2657,Player_2657,29,Germany,Juventus,RW,78,79,4810509,227339,Left,168,89,35,0,15,2018-11-16
2658,Player_2658,32,France,Chelsea,LB,70,78,76433388,68683,Right,187,64,37,6,5,2021-07-22
2659,Player_2659,40,Argentina,Juventus,CAM,71,77,99654769,119211,Left,173,73,25,6,1,2018-11-24
2660,Player_2660,28,Argentina,Inter Milan,RW,66,74,111650651,25104,Right,172,94,12,30,2,2023-12-28
2661,Player_2661,28,Belgium,Bayern Munich,RB,92,95,64353380,15593,Right,175,71,17,7,7,2018-04-04
2662,Player_2662,33,Brazil,Liverpool,CDM,69,75,109824243,334117,Right,180,60,34,31,1,2021-05-07
2663,Player_2663,17,Spain,PSG,LW,83,88,79356861,142700,Left,184,74,38,13,3,2023-12-19
2664,Player_2664,36,France,Real Madrid,CM,92,95,91297765,67518,Right,176,61,50,11,16,2024-07-01
2665,Player_2665,33,Germany,Chelsea,RW,66,68,61938445,370571,Right,196,79,6,1,19,2018-08-18
2666,Player_2666,30,Netherlands,PSG,CDM,61,63,43829380,252908,Right,196,62,48,5,13,2022-07-25
2667,Player_2667,28,Nigeria,PSG,CB,93,95,70824210,399293,Right,187,75,0,16,18,2020-12-07
2668,Player_2668,36,Brazil,Real Madrid,CM,61,62,46692870,475486,Left,171,64,10,28,19,2024-10-07
2669,Player_2669,34,France,PSG,CDM,72,76,23104585,320301,Left,196,79,0,34,8,2018-09-11
2670,Player_2670,17,Belgium,Manchester City,CM,75,81,84652641,252715,Left,190,71,37,5,16,2019-05-07
2671,Player_2671,17,Netherlands,Chelsea,RW,79,83,29322133,401049,Left,199,73,7,31,20,2018-11-25
2672,Player_2672,28,Germany,Liverpool,LB,58,65,28879633,143400,Left,194,61,28,7,0,2022-07-20
2673,Player_2673,38,Netherlands,Inter Milan,CDM,90,93,56749058,173245,Right,166,87,22,20,0,2021-10-24
2674,Player_2674,40,Brazil,PSG,CDM,63,63,3902661,62951,Right,182,74,32,14,14,2021-04-04
2675,Player_2675,39,England,Chelsea,LB,84,89,29491479,331407,Right,198,63,34,35,12,2018-01-09
2676,Player_2676,20,Belgium,PSG,RB,77,83,17261946,347587,Left,174,62,14,27,10,2021-12-04
2677,Player_2677,29,Portugal,Liverpool,LB,91,95,92174816,481160,Left,167,83,28,16,12,2021-11-07
2678,Player_2678,37,Portugal,Manchester City,LB,64,64,52125312,249096,Left,180,68,11,31,12,2018-09-27
2679,Player_2679,37,Germany,Liverpool,LW,83,87,18568984,46791,Left,190,86,12,8,1,2021-01-30
2680,Player_2680,33,Portugal,Arsenal,RB,79,81,90749409,30586,Left,200,64,39,5,11,2023-02-21
2681,Player_2681,22,Brazil,Inter Milan,RW,80,87,104068887,141397,Left,193,68,4,20,4,2020-11-13
2682,Player_2682,28,Germany,Manchester City,LW,74,75,24942437,352209,Left,167,82,31,4,16,2021-10-23
2683,Player_2683,36,Spain,Juventus,CDM,72,80,33651387,348044,Right,177,65,30,15,1,2019-11-13
2684,Player_2684,36,Germany,Arsenal,RB,93,94,41256642,318741,Right,199,68,4,27,15,2024-01-25
2685,Player_2685,31,Spain,PSG,GK,86,92,50822668,87647,Left,176,73,17,33,3,2018-05-23
2686,Player_2686,31,Nigeria,Chelsea,CDM,86,94,56758216,53623,Left,179,91,22,10,4,2020-01-30
2687,Player_2687,35,Portugal,PSG,CDM,61,66,60485952,492201,Right,188,79,19,34,1,2018-07-28
2688,Player_2688,40,Germany,PSG,LB,56,64,117319365,409441,Left,171,78,18,14,13,2023-07-27
2689,Player_2689,20,Germany,Arsenal,GK,76,77,78118541,205706,Left,165,79,29,18,1,2018-09-21
2690,Player_2690,37,Spain,Chelsea,LB,73,75,68713471,43183,Left,170,89,17,6,19,2023-04-12
2691,Player_2691,19,France,Manchester City,LB,87,87,30580126,244230,Right,197,79,6,34,1,2022-01-09
2692,Player_2692,24,Belgium,Barcelona,RB,67,74,23634704,465862,Right,196,62,43,18,15,2023-02-23
2693,Player_2693,20,Nigeria,Bayern Munich,CDM,93,95,12545592,322686,Left,188,77,16,32,9,2018-10-29
2694,Player_2694,26,Spain,Arsenal,GK,68,71,82265436,337109,Right,189,89,13,16,9,2021-10-31
2695,Player_2695,35,Germany,Real Madrid,CM,76,78,41751648,100587,Right,166,65,18,25,4,2019-05-04
2696,Player_2696,34,Netherlands,Real Madrid,LB,63,68,14672407,358958,Right,180,72,5,23,9,2021-06-25
2697,Player_2697,25,Spain,PSG,CB,89,95,96762768,74763,Left,186,63,40,31,2,2022-09-29
2698,Player_2698,18,Nigeria,Liverpool,CB,88,89,28562784,353090,Right,170,87,23,26,0,2018-06-28
2699,Player_2699,21,France,PSG,RW,80,86,90835552,438230,Right,197,64,26,7,16,2018-11-19
2700,Player_2700,21,Nigeria,Bayern Munich,ST,71,72,118196083,191302,Left,187,82,40,9,20,2024-02-14
2701,Player_2701,32,France,Barcelona,RW,63,67,73233622,182122,Right,193,68,0,34,7,2022-03-26
2702,Player_2702,25,Portugal,Bayern Munich,CDM,91,95,40474504,249300,Left,170,70,19,26,7,2024-07-25
2703,Player_2703,19,England,Real Madrid,RB,67,70,46051081,69695,Left,187,94,3,20,3,2023-01-31
2704,Player_2704,35,Netherlands,Arsenal,CB,93,95,15278864,467017,Left,200,90,15,26,3,2019-12-21
2705,Player_2705,34,Argentina,Arsenal,RW,91,95,88224308,84576,Left,173,93,28,14,11,2022-06-15
2706,Player_2706,20,Spain,PSG,ST,79,81,57257406,329859,Right,180,77,32,33,10,2018-05-14
2707,Player_2707,25,Netherlands,Manchester City,ST,72,72,46839200,399409,Left,178,66,18,0,3,2022-06-10
2708,Player_2708,34,Germany,Inter Milan,LW,86,86,1142901,389734,Left,176,65,15,19,14,2023-10-14
2709,Player_2709,31,Argentina,Barcelona,RB,89,95,34581295,333218,Right,191,77,48,22,12,2018-07-18
2710,Player_2710,30,France,Liverpool,LW,88,90,6673626,312144,Right,186,71,22,26,10,2023-07-25
2711,Player_2711,30,Spain,Chelsea,CB,86,89,104838876,26042,Right,198,69,24,6,1,2019-01-10
2712,Player_2712,28,Belgium,Bayern Munich,CM,78,79,73644894,313625,Left,170,80,5,15,8,2018-04-19
2713,Player_2713,19,England,Bayern Munich,LW,86,94,41409902,208418,Right,184,64,48,7,16,2018-07-23
2714,Player_2714,40,Nigeria,Juventus,RB,77,78,98223221,99844,Right,186,66,15,15,19,2019-03-26
2715,Player_2715,26,Portugal,Chelsea,GK,81,81,51168130,446301,Left,181,84,31,24,1,2019-09-15
2716,Player_2716,26,Portugal,Barcelona,CM,63,65,23777196,2915,Right,194,89,23,32,7,2018-12-11
2717,Player_2717,31,Spain,Barcelona,CAM,67,71,26394151,292866,Right,174,93,50,33,2,2021-04-07
2718,Player_2718,39,Portugal,Bayern Munich,GK,89,95,84932099,41742,Right,180,72,43,18,17,2020-08-21
2719,Player_2719,24,Belgium,Manchester City,ST,80,80,14339187,497313,Right,193,70,1,23,9,2018-09-10
2720,Player_2720,30,Portugal,Juventus,GK,90,93,55372771,356378,Right,189,69,5,21,8,2022-03-25
2721,Player_2721,26,Nigeria,Arsenal,RB,63,71,60196855,450394,Left,180,74,7,21,14,2019-05-20
2722,Player_2722,27,Germany,Arsenal,CDM,67,69,50429008,349469,Right,185,76,7,23,18,2019-08-11
2723,Player_2723,23,Brazil,Barcelona,ST,84,86,72630093,323963,Right,171,75,47,18,20,2018-09-02
2724,Player_2724,37,Netherlands,PSG,CB,91,92,46324369,316248,Left,195,73,22,1,16,2018-02-23
2725,Player_2725,37,Portugal,Liverpool,LB,61,67,34110722,382060,Left,181,66,27,25,2,2020-09-07
2726,Player_2726,34,Argentina,PSG,CAM,60,62,98829887,188722,Left,172,95,3,27,20,2024-05-23
2727,Player_2727,30,Germany,Manchester City,CM,80,87,54953681,456411,Left,175,70,13,12,7,2021-12-28
2728,Player_2728,33,Nigeria,Liverpool,LW,93,95,73741454,244095,Right,172,92,17,13,11,2024-10-28
2729,Player_2729,22,Belgium,Bayern Munich,RW,60,64,27846984,240121,Right,173,93,36,10,17,2019-04-02
2730,Player_2730,36,Nigeria,Real Madrid,CB,70,73,30752279,447637,Right,188,64,6,20,19,2018-11-25
2731,Player_2731,20,France,Real Madrid,CDM,58,66,50354427,154602,Left,178,62,24,23,8,2018-06-24
2732,Player_2732,26,Portugal,Bayern Munich,GK,76,82,12829489,102517,Left,184,68,33,23,13,2018-09-21
2733,Player_2733,26,Germany,Real Madrid,CAM,90,92,11927611,58751,Right,170,66,14,21,0,2022-04-19
2734,Player_2734,31,Spain,Real Madrid,ST,85,92,99856152,262626,Left,188,68,39,9,3,2018-06-22
2735,Player_2735,37,England,Chelsea,CAM,87,93,113128400,481162,Left,169,62,19,4,16,2019-07-15
2736,Player_2736,36,Argentina,Bayern Munich,RW,64,71,14131448,164886,Left,187,95,11,3,14,2019-10-19
2737,Player_2737,30,France,Bayern Munich,LB,61,64,78241717,470764,Left,179,88,24,4,5,2021-07-25
2738,Player_2738,20,Netherlands,Real Madrid,RW,59,66,26814900,49649,Right,198,63,24,0,10,2024-07-21
2739,Player_2739,33,Belgium,Liverpool,CB,89,93,82814399,231767,Left,191,64,4,7,2,2018-07-03
2740,Player_2740,29,Nigeria,Arsenal,CAM,60,64,69104704,49945,Right,182,60,21,6,6,2022-09-04
2741,Player_2741,22,Spain,Liverpool,ST,58,62,102340335,418147,Left,176,84,50,7,15,2021-01-15
2742,Player_2742,19,Argentina,Barcelona,CB,74,80,93706541,64844,Right,170,60,28,26,10,2023-08-31
2743,Player_2743,31,England,Liverpool,ST,75,77,75814151,369763,Right,167,71,24,22,1,2023-03-30
2744,Player_2744,29,Argentina,PSG,LB,80,82,60075391,112964,Right,198,60,13,26,19,2023-08-02
2745,Player_2745,34,England,Inter Milan,CM,66,68,40487942,476319,Right,190,85,21,30,6,2024-01-24
2746,Player_2746,25,Portugal,Chelsea,LW,66,68,29787452,396719,Left,182,66,39,35,8,2022-05-29
2747,Player_2747,25,France,Liverpool,LB,80,82,67088301,485355,Left,169,93,2,32,4,2018-08-11
2748,Player_2748,26,Nigeria,Bayern Munich,RW,88,93,114284266,366527,Right,176,95,36,2,16,2024-04-11
2749,Player_2749,22,Netherlands,Liverpool,RW,79,81,71692373,118921,Left,168,81,29,35,10,2024-02-07
2750,Player_2750,31,Germany,Barcelona,RB,78,78,97431114,86484,Left,167,60,14,2,7,2022-11-17
2751,Player_2751,27,Spain,Juventus,LB,83,90,59290439,69169,Left,168,90,30,31,19,2019-06-12
2752,Player_2752,38,Germany,Arsenal,CDM,56,63,87381090,211449,Left,179,63,11,14,5,2018-12-08
2753,Player_2753,28,Germany,Inter Milan,CM,81,88,19855571,204105,Left,192,94,3,8,16,2021-12-03
2754,Player_2754,27,Spain,Manchester City,CDM,59,65,11515696,444427,Right,195,63,33,13,20,2022-02-11
2755,Player_2755,28,Belgium,PSG,GK,75,80,56136520,160328,Left,184,84,23,10,16,2023-06-22
2756,Player_2756,19,Brazil,Arsenal,LW,86,87,18849861,24548,Right,178,91,3,24,13,2022-02-20
2757,Player_2757,31,Spain,PSG,RW,67,67,10915081,286250,Right,180,65,32,32,17,2022-10-25
2758,Player_2758,25,France,Arsenal,CB,79,79,95464773,362071,Right,191,89,50,4,16,2019-02-18
2759,Player_2759,35,Belgium,Chelsea,LB,78,84,111490897,397243,Left,195,70,48,26,19,2020-12-21
2760,Player_2760,39,Nigeria,Juventus,CM,84,86,4334561,183672,Left,197,68,36,16,6,2021-01-26
2761,Player_2761,21,Belgium,Liverpool,GK,83,89,30209470,279362,Left,172,89,37,6,14,2023-09-19
2762,Player_2762,27,France,PSG,CDM,68,69,53751507,5303,Left,178,82,29,8,11,2023-03-18
2763,Player_2763,30,Germany,Arsenal,CM,76,77,111897314,479749,Left,191,92,38,28,13,2018-04-28
2764,Player_2764,23,Netherlands,Arsenal,CB,91,95,35565899,309148,Right,199,94,41,8,20,2019-03-01
2765,Player_2765,26,Brazil,Liverpool,CB,91,95,18486646,305270,Right,187,93,33,1,12,2018-05-12
2766,Player_2766,23,Argentina,Bayern Munich,GK,86,94,65183957,91557,Left,184,84,13,34,6,2018-05-31
2767,Player_2767,24,Brazil,Liverpool,LB,61,62,11090813,328819,Right,199,89,41,30,3,2018-05-03
2768,Player_2768,25,Netherlands,PSG,LB,89,91,74688981,182497,Left,199,83,34,31,20,2022-01-09
2769,Player_2769,19,Portugal,Inter Milan,CM,90,90,14094849,487916,Right,197,77,27,34,20,2022-12-06
2770,Player_2770,37,Argentina,Manchester City,RB,72,73,62251663,264519,Left,193,68,15,21,18,2021-07-15
