Order ID,Order Date,Ship Mode,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-103707,2024-06-14,Same Day,Customer 671,Home Office,West,Office Supplies,Storage,Storage Model 824,1073.05,2,0.2,-82.87
ORD-103708,2023-04-17,First Class,Customer 754,Corporate,South,Technology,Accessories,Accessories Model 355,1528.56,4,0.0,410.45
ORD-103709,2023-03-18,Same Day,Customer 507,Consumer,Central,Technology,Accessories,Accessories Model 161,653.14,7,0.3,-20.19
ORD-103710,2024-09-15,Standard Class,Customer 597,Consumer,Central,Technology,Phones,Phones Model 544,1098.3,6,0.5,143.72
ORD-103711,2023-07-01,Same Day,Customer 53,Consumer,Central,Technology,Phones,Phones Model 864,1523.62,6,0.2,135.78
ORD-103712,2024-12-05,Second Class,Customer 251,Corporate,Central,Office Supplies,Binders,Binders Model 241,497.27,5,0.1,114.29
ORD-103713,2023-02-24,First Class,Customer 740,Corporate,East,Office Supplies,Paper,Paper Model 512,691.22,4,0.2,171.84
ORD-103714,2023-01-08,First Class,Customer 694,Home Office,East,Technology,Copiers,Copiers Model 575,1651.3,2,0.1,399.36
ORD-103715,2024-11-12,Same Day,Customer 594,Corporate,Central,Office Supplies,Binders,Binders Model 592,1060.16,7,0.3,199.1
ORD-103716,2023-08-09,First Class,Customer 668,Corporate,South,Technology,Phones,Phones Model 673,1272.54,8,0.0,-7.5
ORD-103717,2024-02-28,Second Class,Customer 126,Home Office,East,Technology,Phones,Phones Model 283,1062.69,10,0.5,261.31
ORD-103718,2024-12-30,Standard Class,Customer 783,Corporate,East,Office Supplies,Binders,Binders Model 456,1926.76,4,0.1,-110.26
ORD-103719,2023-09-14,First Class,Customer 282,Corporate,Central,Technology,Copiers,Copiers Model 384,1737.73,2,0.0,538.95
ORD-103720,2023-06-18,Second Class,Customer 88,Corporate,West,Technology,Copiers,Copiers Model 152,650.23,4,0.5,129.73
ORD-103721,2023-08-19,Same Day,Customer 487,Consumer,Central,Office Supplies,Paper,Paper Model 783,75.42,5,0.1,8.09
ORD-103722,2023-11-12,Same Day,Customer 369,Corporate,West,Technology,Phones,Phones Model 536,1968.03,9,0.5,326.68
ORD-103723,2024-03-23,First Class,Customer 62,Home Office,South,Technology,Copiers,Copiers Model 276,1315.4,9,0.0,-16.29
ORD-103724,2023-11-18,Same Day,Customer 52,Home Office,East,Office Supplies,Storage,Storage Model 315,784.15,1,0.1,11.08
ORD-103725,2024-01-06,First Class,Customer 405,Corporate,East,Technology,Phones,Phones Model 502,1097.86,4,0.1,125.48
ORD-103726,2023-07-27,Standard Class,Customer 106,Corporate,East,Furniture,Tables,Tables Model 862,503.29,7,0.5,-34.18
ORD-103727,2023-01-15,Same Day,Customer 320,Home Office,West,Furniture,Bookcases,Bookcases Model 627,486.52,5,0.1,95.09
ORD-103728,2023-10-16,Second Class,Customer 261,Home Office,East,Technology,Accessories,Accessories Model 979,1150.51,1,0.0,109.18
ORD-103729,2023-03-04,Second Class,Customer 788,Corporate,South,Furniture,Chairs,Chairs Model 283,1432.39,3,0.0,106.98
ORD-103730,2024-01-07,Standard Class,Customer 547,Home Office,Central,Technology,Accessories,Accessories Model 564,1677.43,10,0.2,-180.21
ORD-103731,2023-06-16,Standard Class,Customer 650,Consumer,Central,Office Supplies,Binders,Binders Model 639,1792.23,7,0.2,-189.66
ORD-103732,2024-01-27,Standard Class,Customer 188,Corporate,West,Furniture,Chairs,Chairs Model 403,1467.61,7,0.3,258.82
ORD-103733,2024-10-14,First Class,Customer 205,Home Office,West,Technology,Phones,Phones Model 942,225.73,7,0.2,30.61
ORD-103734,2023-10-12,Same Day,Customer 559,Home Office,Central,Furniture,Tables,Tables Model 427,163.73,8,0.0,14.31
ORD-103735,2023-03-19,First Class,Customer 157,Consumer,East,Furniture,Chairs,Chairs Model 454,872.54,5,0.0,256.25
ORD-103736,2023-01-15,Standard Class,Customer 704,Corporate,East,Technology,Accessories,Accessories Model 731,932.61,9,0.0,176.27
ORD-103737,2023-06-22,Standard Class,Customer 436,Corporate,South,Office Supplies,Binders,Binders Model 196,502.89,5,0.0,173.85
ORD-103738,2023-08-28,Same Day,Customer 783,Consumer,Central,Technology,Accessories,Accessories Model 566,1861.58,10,0.1,426.84
ORD-103739,2023-09-19,Second Class,Customer 300,Home Office,East,Office Supplies,Paper,Paper Model 260,1476.37,1,0.0,-34.23
ORD-103740,2024-11-18,Second Class,Customer 49,Home Office,Central,Furniture,Bookcases,Bookcases Model 242,1802.92,2,0.0,108.97
ORD-103741,2024-07-14,Same Day,Customer 171,Corporate,West,Office Supplies,Paper,Paper Model 971,27.1,6,0.1,1.83
ORD-103742,2023-08-22,Standard Class,Customer 238,Home Office,Central,Furniture,Tables,Tables Model 344,1973.97,1,0.1,10.56
ORD-103743,2023-06-22,Same Day,Customer 156,Consumer,East,Furniture,Bookcases,Bookcases Model 617,743.44,5,0.1,73.49
ORD-103744,2024-11-26,First Class,Customer 264,Consumer,Central,Office Supplies,Binders,Binders Model 258,1682.78,9,0.3,217.18
ORD-103745,2024-06-21,Same Day,Customer 656,Corporate,West,Office Supplies,Storage,Storage Model 394,57.93,9,0.1,18.73
ORD-103746,2023-09-09,First Class,Customer 21,Corporate,West,Office Supplies,Storage,Storage Model 872,1662.39,5,0.5,152.91
ORD-103747,2024-05-22,First Class,Customer 121,Home Office,East,Technology,Copiers,Copiers Model 316,1328.37,8,0.2,163.45
ORD-103748,2023-04-18,First Class,Customer 264,Corporate,East,Office Supplies,Binders,Binders Model 681,137.52,2,0.0,16.16
ORD-103749,2024-04-27,Standard Class,Customer 31,Consumer,Central,Technology,Phones,Phones Model 465,267.25,7,0.2,65.3
ORD-103750,2024-05-31,Same Day,Customer 773,Consumer,South,Technology,Copiers,Copiers Model 400,1381.86,5,0.5,-30.04
ORD-103751,2024-02-19,Second Class,Customer 404,Corporate,West,Technology,Accessories,Accessories Model 885,766.53,5,0.0,75.98
ORD-103752,2023-04-17,Standard Class,Customer 198,Corporate,East,Office Supplies,Paper,Paper Model 613,313.0,3,0.5,-47.72
ORD-103753,2024-06-30,Standard Class,Customer 314,Consumer,East,Office Supplies,Binders,Binders Model 892,1363.19,6,0.5,110.85
ORD-103754,2023-01-19,First Class,Customer 495,Corporate,Central,Furniture,Tables,Tables Model 235,290.73,7,0.5,43.14
ORD-103755,2023-10-24,Standard Class,Customer 438,Consumer,South,Office Supplies,Storage,Storage Model 581,1895.35,9,0.0,-4.43
ORD-103756,2023-11-19,First Class,Customer 250,Corporate,South,Furniture,Tables,Tables Model 374,315.95,3,0.5,-53.66
ORD-103757,2023-08-24,First Class,Customer 247,Home Office,Central,Technology,Copiers,Copiers Model 238,1516.61,7,0.1,-174.2
ORD-103758,2024-10-31,Same Day,Customer 243,Corporate,West,Furniture,Bookcases,Bookcases Model 195,1083.85,2,0.2,-59.94
ORD-103759,2024-09-08,First Class,Customer 279,Home Office,South,Office Supplies,Storage,Storage Model 306,987.89,8,0.2,64.1
ORD-103760,2023-10-10,Same Day,Customer 470,Home Office,West,Office Supplies,Binders,Binders Model 717,1526.49,5,0.5,-277.92
ORD-103761,2023-12-11,Same Day,Customer 97,Consumer,East,Office Supplies,Paper,Paper Model 891,1158.43,5,0.3,-63.88
ORD-103762,2024-04-26,Standard Class,Customer 53,Home Office,West,Furniture,Tables,Tables Model 400,427.08,2,0.3,35.72
ORD-103763,2024-05-23,First Class,Customer 220,Consumer,South,Technology,Copiers,Copiers Model 976,1933.42,3,0.2,102.84
ORD-103764,2024-05-29,Same Day,Customer 70,Home Office,South,Furniture,Bookcases,Bookcases Model 690,1327.27,10,0.5,7.09
ORD-103765,2023-11-24,Second Class,Customer 316,Consumer,West,Furniture,Tables,Tables Model 132,1022.48,5,0.1,-16.14
ORD-103766,2024-03-26,Standard Class,Customer 149,Corporate,Central,Technology,Accessories,Accessories Model 928,1993.52,8,0.3,84.06
ORD-103767,2024-07-16,Standard Class,Customer 171,Corporate,Central,Technology,Phones,Phones Model 764,1667.19,3,0.5,393.39
ORD-103768,2024-11-20,Standard Class,Customer 654,Home Office,Central,Office Supplies,Storage,Storage Model 202,1173.35,6,0.5,229.55
ORD-103769,2023-12-09,Second Class,Customer 64,Home Office,Central,Technology,Copiers,Copiers Model 319,1753.82,8,0.1,156.69
ORD-103770,2023-05-07,Same Day,Customer 23,Corporate,West,Office Supplies,Binders,Binders Model 545,1068.63,10,0.2,122.32
ORD-103771,2024-07-14,First Class,Customer 3,Consumer,West,Office Supplies,Paper,Paper Model 864,1425.77,5,0.0,31.28
ORD-103772,2024-01-14,Standard Class,Customer 53,Home Office,South,Furniture,Tables,Tables Model 419,832.39,1,0.1,-10.57
ORD-103773,2024-05-12,Second Class,Customer 181,Home Office,Central,Office Supplies,Storage,Storage Model 867,334.64,5,0.3,25.37
ORD-103774,2023-07-31,Same Day,Customer 590,Home Office,East,Furniture,Tables,Tables Model 984,1490.43,6,0.2,458.61
ORD-103775,2024-09-02,Same Day,Customer 647,Corporate,Central,Furniture,Bookcases,Bookcases Model 556,971.27,6,0.1,238.55
ORD-103776,2024-07-27,Same Day,Customer 69,Consumer,Central,Technology,Accessories,Accessories Model 292,1410.45,10,0.1,436.73
ORD-103777,2023-05-27,Same Day,Customer 710,Corporate,South,Technology,Copiers,Copiers Model 223,722.12,9,0.5,-126.5
ORD-103778,2024-02-15,Second Class,Customer 718,Consumer,Central,Office Supplies,Binders,Binders Model 162,24.0,3,0.0,2.74
ORD-103779,2023-03-02,Standard Class,Customer 419,Home Office,South,Office Supplies,Paper,Paper Model 967,112.55,8,0.0,-1.08
ORD-103780,2023-06-01,Second Class,Customer 459,Home Office,South,Office Supplies,Paper,Paper Model 205,970.99,8,0.0,94.2
ORD-103781,2023-11-30,Same Day,Customer 162,Home Office,West,Office Supplies,Binders,Binders Model 804,38.36,5,0.2,-2.29
ORD-103782,2024-07-14,Same Day,Customer 473,Corporate,East,Furniture,Bookcases,Bookcases Model 985,1265.57,3,0.3,314.88
ORD-103783,2023-05-28,Standard Class,Customer 406,Home Office,East,Office Supplies,Binders,Binders Model 688,1481.72,2,0.2,-43.03
ORD-103784,2023-11-13,Second Class,Customer 344,Corporate,West,Office Supplies,Storage,Storage Model 945,1991.31,5,0.2,514.96
ORD-103785,2024-06-08,Same Day,Customer 636,Consumer,South,Office Supplies,Paper,Paper Model 810,332.0,2,0.0,68.7
ORD-103786,2024-12-20,Standard Class,Customer 244,Corporate,West,Office Supplies,Storage,Storage Model 818,714.82,10,0.1,40.6
ORD-103787,2023-04-06,Standard Class,Customer 730,Corporate,South,Office Supplies,Binders,Binders Model 549,1732.97,7,0.1,410.43
ORD-103788,2023-10-21,Second Class,Customer 285,Consumer,West,Office Supplies,Paper,Paper Model 808,1318.85,7,0.2,-45.58
ORD-103789,2023-08-15,Same Day,Customer 76,Corporate,West,Technology,Accessories,Accessories Model 474,683.18,9,0.1,208.56
ORD-103790,2024-06-15,Second Class,Customer 119,Consumer,South,Furniture,Chairs,Chairs Model 894,83.4,8,0.2,5.33
ORD-103791,2024-07-27,First Class,Customer 137,Corporate,West,Technology,Copiers,Copiers Model 422,782.0,2,0.2,7.44
ORD-103792,2023-01-12,Same Day,Customer 9,Corporate,East,Furniture,Tables,Tables Model 737,1985.95,6,0.2,316.79
ORD-103793,2024-02-13,Second Class,Customer 791,Consumer,Central,Furniture,Bookcases,Bookcases Model 789,1072.57,10,0.2,-10.53
ORD-103794,2024-07-13,First Class,Customer 575,Corporate,East,Technology,Copiers,Copiers Model 995,1186.87,7,0.1,355.76
ORD-103795,2024-03-17,First Class,Customer 682,Corporate,West,Furniture,Tables,Tables Model 474,69.41,2,0.3,9.14
ORD-103796,2024-04-02,Second Class,Customer 487,Home Office,Central,Office Supplies,Storage,Storage Model 702,1395.68,6,0.2,-147.94
ORD-103797,2023-06-26,First Class,Customer 343,Home Office,West,Furniture,Chairs,Chairs Model 785,919.6,2,0.1,0.19
ORD-103798,2024-03-09,First Class,Customer 427,Consumer,South,Technology,Accessories,Accessories Model 383,1381.68,7,0.0,-15.46
ORD-103799,2023-06-02,Second Class,Customer 155,Consumer,East,Furniture,Tables,Tables Model 967,1878.25,5,0.3,350.31
ORD-103800,2024-11-23,Standard Class,Customer 172,Home Office,South,Office Supplies,Binders,Binders Model 174,1029.91,10,0.0,-53.3
ORD-103801,2023-10-07,First Class,Customer 253,Corporate,Central,Technology,Copiers,Copiers Model 667,106.25,2,0.5,7.49
ORD-103802,2024-06-11,Standard Class,Customer 534,Consumer,Central,Furniture,Tables,Tables Model 627,237.73,9,0.5,-20.83
ORD-103803,2023-01-13,Standard Class,Customer 275,Consumer,East,Technology,Copiers,Copiers Model 321,672.81,5,0.5,-121.91
ORD-103804,2023-12-15,Standard Class,Customer 712,Home Office,West,Technology,Phones,Phones Model 447,1988.06,7,0.5,352.84
ORD-103805,2023-12-16,Same Day,Customer 606,Home Office,West,Technology,Phones,Phones Model 749,1915.25,3,0.5,238.06
ORD-103806,2023-03-12,Same Day,Customer 23,Consumer,West,Furniture,Chairs,Chairs Model 264,212.48,5,0.3,20.35
ORD-103807,2024-03-08,Second Class,Customer 723,Home Office,Central,Office Supplies,Paper,Paper Model 679,1556.04,9,0.1,167.39
ORD-103808,2023-06-12,First Class,Customer 599,Home Office,Central,Furniture,Tables,Tables Model 713,122.12,2,0.2,17.08
ORD-103809,2023-01-05,Second Class,Customer 81,Home Office,Central,Furniture,Tables,Tables Model 862,1726.72,7,0.1,-206.83
ORD-103810,2024-12-04,Same Day,Customer 363,Corporate,West,Office Supplies,Paper,Paper Model 316,720.82,1,0.0,174.12
ORD-103811,2024-09-30,Same Day,Customer 298,Home Office,West,Office Supplies,Storage,Storage Model 507,703.82,5,0.0,25.65
ORD-103812,2024-06-25,Second Class,Customer 134,Consumer,East,Office Supplies,Binders,Binders Model 123,783.53,8,0.5,152.69
ORD-103813,2024-07-19,Second Class,Customer 424,Consumer,East,Furniture,Tables,Tables Model 785,1836.57,10,0.3,-83.37
ORD-103814,2024-05-16,Standard Class,Customer 705,Corporate,East,Office Supplies,Paper,Paper Model 690,517.56,4,0.5,-11.08
ORD-103815,2024-06-14,First Class,Customer 145,Home Office,South,Office Supplies,Binders,Binders Model 627,454.11,9,0.2,65.88
ORD-103816,2024-07-12,Standard Class,Customer 444,Home Office,South,Office Supplies,Storage,Storage Model 481,1857.19,7,0.0,306.96
ORD-103817,2023-07-02,Second Class,Customer 470,Corporate,East,Technology,Phones,Phones Model 242,753.5,4,0.5,-10.06
ORD-103818,2023-08-30,Second Class,Customer 261,Consumer,East,Office Supplies,Storage,Storage Model 727,184.16,10,0.1,16.85
ORD-103819,2023-12-14,Standard Class,Customer 165,Consumer,West,Technology,Accessories,Accessories Model 190,1276.87,8,0.3,275.5
ORD-103820,2024-11-25,First Class,Customer 372,Consumer,East,Office Supplies,Binders,Binders Model 866,1946.86,7,0.3,-197.66
ORD-103821,2023-10-21,Second Class,Customer 285,Consumer,Central,Technology,Copiers,Copiers Model 813,549.56,4,0.1,126.19
ORD-103822,2023-02-01,Standard Class,Customer 542,Corporate,South,Technology,Phones,Phones Model 579,1491.11,10,0.1,458.37
ORD-103823,2024-03-10,First Class,Customer 482,Corporate,East,Technology,Phones,Phones Model 869,855.62,1,0.3,232.61
ORD-103824,2023-03-23,Second Class,Customer 522,Corporate,East,Technology,Phones,Phones Model 859,1330.5,8,0.0,43.74
ORD-103825,2024-02-08,Same Day,Customer 481,Home Office,South,Technology,Phones,Phones Model 904,55.33,10,0.0,10.46
ORD-103826,2023-08-16,First Class,Customer 217,Home Office,East,Office Supplies,Storage,Storage Model 730,393.01,3,0.2,-29.83
ORD-103827,2023-05-12,Second Class,Customer 467,Corporate,Central,Furniture,Tables,Tables Model 470,732.97,8,0.3,40.02
ORD-103828,2023-02-19,First Class,Customer 192,Consumer,West,Technology,Accessories,Accessories Model 388,346.41,9,0.0,67.99
ORD-103829,2023-02-05,Second Class,Customer 597,Corporate,South,Office Supplies,Paper,Paper Model 655,470.0,9,0.3,-35.1
ORD-103830,2023-01-17,Second Class,Customer 378,Home Office,Central,Office Supplies,Binders,Binders Model 557,1521.08,8,0.2,103.36
ORD-103831,2024-08-13,Second Class,Customer 539,Corporate,East,Furniture,Tables,Tables Model 233,1409.09,1,0.1,263.66
ORD-103832,2023-11-14,Same Day,Customer 607,Corporate,South,Furniture,Tables,Tables Model 864,826.46,8,0.3,132.82
ORD-103833,2024-06-21,Same Day,Customer 221,Home Office,South,Technology,Accessories,Accessories Model 864,1335.72,2,0.0,178.88
ORD-103834,2023-11-30,First Class,Customer 600,Consumer,West,Furniture,Bookcases,Bookcases Model 217,1244.43,9,0.2,262.72
ORD-103835,2024-03-24,Standard Class,Customer 90,Home Office,Central,Office Supplies,Storage,Storage Model 571,362.37,4,0.2,106.01
ORD-103836,2024-08-07,Same Day,Customer 362,Corporate,South,Office Supplies,Paper,Paper Model 795,856.59,8,0.3,123.01
ORD-103837,2024-12-25,Second Class,Customer 21,Consumer,West,Technology,Phones,Phones Model 123,967.81,1,0.1,236.67
ORD-103838,2023-09-19,Standard Class,Customer 405,Consumer,Central,Furniture,Bookcases,Bookcases Model 187,372.25,6,0.3,52.31
ORD-103839,2024-08-23,Standard Class,Customer 579,Home Office,South,Office Supplies,Paper,Paper Model 555,693.59,2,0.2,173.51
ORD-103840,2024-11-17,Standard Class,Customer 2,Home Office,Central,Technology,Copiers,Copiers Model 746,1981.96,6,0.0,393.84
ORD-103841,2024-05-10,Second Class,Customer 496,Home Office,Central,Technology,Copiers,Copiers Model 997,1802.42,10,0.2,-125.3
ORD-103842,2023-12-24,Second Class,Customer 46,Corporate,West,Office Supplies,Paper,Paper Model 567,1413.47,2,0.1,224.21
ORD-103843,2023-06-09,Second Class,Customer 263,Consumer,East,Technology,Accessories,Accessories Model 435,1491.03,4,0.0,-28.3
ORD-103844,2024-01-18,Second Class,Customer 257,Home Office,East,Office Supplies,Paper,Paper Model 497,1357.52,6,0.3,86.84
ORD-103845,2023-11-27,Same Day,Customer 614,Consumer,Central,Technology,Accessories,Accessories Model 101,115.21,8,0.0,-11.05
ORD-103846,2024-10-06,Standard Class,Customer 423,Consumer,West,Office Supplies,Binders,Binders Model 592,1792.97,5,0.1,484.74
ORD-103847,2024-12-25,First Class,Customer 486,Consumer,West,Office Supplies,Paper,Paper Model 570,1959.11,2,0.5,280.79
ORD-103848,2023-08-24,Second Class,Customer 753,Consumer,East,Furniture,Tables,Tables Model 257,749.14,6,0.3,48.85
ORD-103849,2024-08-09,First Class,Customer 545,Corporate,South,Furniture,Tables,Tables Model 601,756.0,4,0.1,209.87
ORD-103850,2023-01-11,Standard Class,Customer 678,Corporate,East,Office Supplies,Storage,Storage Model 635,959.61,4,0.5,135.95
ORD-103851,2023-11-01,Same Day,Customer 768,Home Office,West,Technology,Copiers,Copiers Model 287,1627.15,7,0.3,-64.09
ORD-103852,2024-09-16,Same Day,Customer 687,Consumer,West,Furniture,Tables,Tables Model 889,1401.39,10,0.5,-151.25
ORD-103853,2024-03-27,Standard Class,Customer 598,Corporate,West,Office Supplies,Binders,Binders Model 744,680.82,10,0.2,-16.99
ORD-103854,2024-02-15,Same Day,Customer 206,Corporate,East,Office Supplies,Paper,Paper Model 828,451.07,2,0.0,-32.59
ORD-103855,2024-11-26,Same Day,Customer 759,Home Office,West,Furniture,Tables,Tables Model 992,172.9,5,0.2,-19.81
ORD-103856,2023-04-03,Second Class,Customer 705,Home Office,South,Technology,Phones,Phones Model 866,424.87,4,0.2,86.81
ORD-103857,2024-01-09,Second Class,Customer 784,Home Office,Central,Technology,Accessories,Accessories Model 694,1863.4,9,0.3,474.91
ORD-103858,2024-04-16,First Class,Customer 530,Home Office,West,Office Supplies,Paper,Paper Model 585,948.25,2,0.0,47.97
ORD-103859,2024-08-24,Standard Class,Customer 334,Corporate,East,Furniture,Bookcases,Bookcases Model 941,1841.47,8,0.3,210.01
ORD-103860,2024-11-03,Standard Class,Customer 218,Consumer,South,Furniture,Chairs,Chairs Model 621,272.04,10,0.1,-6.09
ORD-103861,2023-09-26,Same Day,Customer 777,Home Office,Central,Furniture,Tables,Tables Model 177,852.97,6,0.1,-77.66
ORD-103862,2023-03-27,First Class,Customer 177,Home Office,Central,Office Supplies,Paper,Paper Model 164,1392.51,10,0.5,342.38
ORD-103863,2023-03-29,Second Class,Customer 159,Consumer,Central,Office Supplies,Paper,Paper Model 470,956.38,3,0.2,10.71
ORD-103864,2023-11-27,Same Day,Customer 200,Consumer,East,Technology,Copiers,Copiers Model 886,1121.62,3,0.0,326.76
ORD-103865,2023-07-01,First Class,Customer 148,Home Office,South,Technology,Copiers,Copiers Model 639,1224.54,10,0.1,292.44
ORD-103866,2024-01-19,Same Day,Customer 308,Corporate,East,Office Supplies,Binders,Binders Model 520,1457.88,9,0.1,55.16
ORD-103867,2024-05-25,First Class,Customer 35,Corporate,East,Technology,Accessories,Accessories Model 632,546.84,4,0.2,89.76
ORD-103868,2023-05-06,Standard Class,Customer 539,Home Office,West,Furniture,Chairs,Chairs Model 652,1997.45,8,0.2,372.9
ORD-103869,2023-11-14,First Class,Customer 556,Consumer,West,Office Supplies,Paper,Paper Model 427,1641.27,9,0.2,324.27
ORD-103870,2023-01-02,Same Day,Customer 499,Home Office,South,Furniture,Chairs,Chairs Model 923,1132.78,5,0.5,226.94
ORD-103871,2024-03-21,Same Day,Customer 386,Consumer,South,Office Supplies,Paper,Paper Model 904,177.17,5,0.1,14.34
ORD-103872,2023-09-06,Same Day,Customer 454,Corporate,South,Office Supplies,Paper,Paper Model 334,1873.32,4,0.1,28.39
ORD-103873,2023-06-01,Second Class,Customer 515,Consumer,West,Office Supplies,Storage,Storage Model 453,329.31,1,0.3,83.63
ORD-103874,2024-05-11,Same Day,Customer 251,Corporate,Central,Furniture,Chairs,Chairs Model 151,594.54,6,0.5,118.15
ORD-103875,2024-09-06,Standard Class,Customer 259,Corporate,East,Furniture,Chairs,Chairs Model 869,593.79,7,0.2,159.57
ORD-103876,2024-05-04,Standard Class,Customer 277,Corporate,South,Furniture,Bookcases,Bookcases Model 561,1731.31,4,0.5,-13.54
ORD-103877,2023-01-17,Standard Class,Customer 450,Corporate,South,Office Supplies,Paper,Paper Model 837,1152.84,4,0.2,139.81
ORD-103878,2024-01-09,First Class,Customer 537,Corporate,Central,Office Supplies,Paper,Paper Model 618,425.87,10,0.3,55.57
ORD-103879,2023-12-21,Second Class,Customer 116,Home Office,Central,Technology,Copiers,Copiers Model 368,1808.25,5,0.2,115.2
ORD-103880,2024-02-04,First Class,Customer 186,Corporate,South,Technology,Copiers,Copiers Model 356,147.75,8,0.3,-7.47
ORD-103881,2023-10-12,Second Class,Customer 520,Corporate,South,Office Supplies,Paper,Paper Model 555,489.27,6,0.1,-41.24
ORD-103882,2024-09-27,Same Day,Customer 341,Corporate,South,Office Supplies,Binders,Binders Model 706,181.14,9,0.5,25.39
ORD-103883,2023-07-11,Standard Class,Customer 62,Corporate,West,Furniture,Chairs,Chairs Model 427,1631.67,5,0.0,306.2
ORD-103884,2023-04-27,First Class,Customer 292,Consumer,Central,Office Supplies,Storage,Storage Model 846,887.54,10,0.3,-13.37
ORD-103885,2023-08-18,Second Class,Customer 674,Home Office,South,Furniture,Bookcases,Bookcases Model 205,568.95,3,0.1,6.09
ORD-103886,2023-08-28,Same Day,Customer 345,Consumer,East,Furniture,Bookcases,Bookcases Model 480,508.99,4,0.0,126.56
ORD-103887,2024-09-19,Standard Class,Customer 585,Corporate,East,Technology,Accessories,Accessories Model 615,1890.88,3,0.2,528.91
ORD-103888,2023-05-03,Same Day,Customer 783,Home Office,Central,Technology,Copiers,Copiers Model 748,1196.93,8,0.0,163.27
ORD-103889,2024-07-19,Same Day,Customer 436,Consumer,West,Technology,Copiers,Copiers Model 702,309.67,8,0.3,87.61
ORD-103890,2024-08-17,Same Day,Customer 395,Corporate,West,Office Supplies,Binders,Binders Model 682,1289.63,8,0.5,162.66
ORD-103891,2024-05-25,Standard Class,Customer 773,Consumer,Central,Technology,Copiers,Copiers Model 384,1016.42,6,0.2,283.04
ORD-103892,2024-03-30,Standard Class,Customer 703,Consumer,West,Technology,Phones,Phones Model 552,1414.43,10,0.5,-28.46
ORD-103893,2023-07-06,Second Class,Customer 460,Home Office,East,Furniture,Bookcases,Bookcases Model 453,1385.68,5,0.1,86.11
ORD-103894,2023-01-17,First Class,Customer 436,Corporate,West,Office Supplies,Binders,Binders Model 169,678.48,8,0.2,109.79
ORD-103895,2023-07-28,First Class,Customer 567,Consumer,South,Office Supplies,Paper,Paper Model 786,1176.43,1,0.3,-101.1
ORD-103896,2024-05-27,First Class,Customer 784,Consumer,West,Technology,Copiers,Copiers Model 473,622.23,4,0.3,-7.34
ORD-103897,2023-12-13,Second Class,Customer 635,Corporate,West,Technology,Accessories,Accessories Model 887,1244.8,8,0.3,-119.66
ORD-103898,2023-01-25,Same Day,Customer 621,Corporate,South,Technology,Copiers,Copiers Model 286,711.42,2,0.1,187.41
ORD-103899,2023-04-20,Same Day,Customer 29,Consumer,South,Furniture,Bookcases,Bookcases Model 985,648.79,9,0.5,-59.01
ORD-103900,2024-04-05,Standard Class,Customer 296,Home Office,East,Office Supplies,Binders,Binders Model 417,1146.94,2,0.5,168.49
ORD-103901,2023-04-16,Same Day,Customer 706,Consumer,West,Furniture,Tables,Tables Model 948,969.3,9,0.0,282.9
ORD-103902,2023-08-09,Second Class,Customer 436,Home Office,West,Office Supplies,Storage,Storage Model 533,86.01,8,0.5,-7.11
ORD-103903,2024-07-02,Standard Class,Customer 409,Corporate,South,Furniture,Chairs,Chairs Model 480,801.44,6,0.2,128.25
ORD-103904,2024-04-04,Standard Class,Customer 327,Home Office,South,Technology,Accessories,Accessories Model 592,1573.63,3,0.2,-14.52
ORD-103905,2023-10-28,Standard Class,Customer 27,Home Office,Central,Office Supplies,Binders,Binders Model 925,97.42,6,0.2,16.54
ORD-103906,2023-06-04,First Class,Customer 484,Home Office,East,Technology,Accessories,Accessories Model 147,438.24,9,0.3,29.24
ORD-103907,2023-10-23,Standard Class,Customer 379,Consumer,South,Furniture,Chairs,Chairs Model 852,1883.58,5,0.0,483.77
ORD-103908,2023-04-30,Standard Class,Customer 439,Home Office,West,Technology,Phones,Phones Model 188,824.01,6,0.0,111.53
ORD-103909,2024-10-06,First Class,Customer 18,Home Office,Central,Technology,Accessories,Accessories Model 551,777.17,6,0.3,-93.11
ORD-103910,2023-02-12,First Class,Customer 35,Home Office,East,Furniture,Chairs,Chairs Model 233,1745.93,8,0.2,19.33
ORD-103911,2024-08-07,Same Day,Customer 318,Home Office,Central,Furniture,Tables,Tables Model 738,1253.48,4,0.0,397.46
ORD-103912,2024-10-26,Second Class,Customer 672,Corporate,East,Office Supplies,Paper,Paper Model 675,709.6,4,0.5,159.98
ORD-103913,2024-05-13,First Class,Customer 790,Home Office,West,Office Supplies,Paper,Paper Model 596,297.41,1,0.1,5.05
ORD-103914,2023-08-15,First Class,Customer 659,Home Office,East,Technology,Copiers,Copiers Model 366,486.71,5,0.0,122.68
ORD-103915,2024-09-19,Second Class,Customer 688,Home Office,West,Technology,Copiers,Copiers Model 888,1268.73,1,0.3,26.16
ORD-103916,2023-09-24,Standard Class,Customer 280,Home Office,South,Technology,Phones,Phones Model 607,726.79,3,0.5,151.34
ORD-103917,2023-11-05,Same Day,Customer 53,Home Office,South,Office Supplies,Binders,Binders Model 315,40.29,2,0.5,-1.23
ORD-103918,2024-08-27,Same Day,Customer 547,Home Office,West,Office Supplies,Binders,Binders Model 328,1012.15,1,0.0,303.03
ORD-103919,2024-07-12,Second Class,Customer 563,Consumer,Central,Furniture,Bookcases,Bookcases Model 155,602.23,2,0.5,-91.02
